HS2,HS2 Description,Country of Origin,Rank,Port of Entry,BaselineShare,BaselineSharePct
49,Paper goods and printed materials,Malaysia,3,"Los Angeles, CA",0.17323898648492664,17.323898648492666
49,Paper goods and printed materials,Malaysia,4,"New Orleans, LA",0.1229942839010076,12.29942839010076
49,Paper goods and printed materials,Malaysia,5,"San Francisco, CA",0.09195320844596215,9.195320844596216
49,Paper goods and printed materials,Malaysia,6,"Cleveland, OH",0.051740692779027306,5.17406927790273
49,Paper goods and printed materials,Malaysia,7,"Dallas-Fort Worth, TX",0.020734241100216856,2.0734241100216857
49,Paper goods and printed materials,Malaysia,8,"St. Louis, MO",0.01767547005442075,1.7675470054420752
49,Paper goods and printed materials,Malaysia,9,"Baltimore, MD",0.01432351950002266,1.4323519500022661
49,Paper goods and printed materials,Malaysia,10,"Savannah, GA",0.014064859026290078,1.4064859026290077
49,Paper goods and printed materials,Mexico,1,"Laredo, TX",0.7157540891779788,71.57540891779787
49,Paper goods and printed materials,Mexico,2,"San Diego, CA",0.14867447879963944,14.867447879963944
49,Paper goods and printed materials,Mexico,3,"El Paso, TX",0.10932338521755419,10.932338521755419
49,Paper goods and printed materials,Mexico,4,"New Orleans, LA",0.012050197468851076,1.2050197468851076
49,Paper goods and printed materials,Mexico,5,"Nogales, AZ",0.007752441090432499,0.7752441090432499
49,Paper goods and printed materials,Mexico,6,"Cleveland, OH",0.002942392926513566,0.29423929265135657
49,Paper goods and printed materials,Mexico,7,"Miami, FL",0.0016649460750701873,0.16649460750701872
49,Paper goods and printed materials,Mexico,8,"Detroit, MI",0.0008477819875943658,0.08477819875943658
49,Paper goods and printed materials,Mexico,9,"New York City, NY",0.0005211327290262363,0.05211327290262363
49,Paper goods and printed materials,Mexico,10,"Los Angeles, CA",0.00046915452733957847,0.04691545273395785
49,Paper goods and printed materials,Morocco,1,"Cleveland, OH",0.7282910425551401,72.82910425551401
49,Paper goods and printed materials,Morocco,2,"Savannah, GA",0.07708641116945701,7.708641116945701
49,Paper goods and printed materials,Morocco,3,"Boston, MA",0.05258232399635911,5.258232399635911
49,Paper goods and printed materials,Morocco,4,"Miami, FL",0.05182759111765779,5.18275911176578
49,Paper goods and printed materials,Morocco,5,"Philadelphia, PA",0.0352375035347893,3.52375035347893
49,Paper goods and printed materials,Morocco,6,"New York City, NY",0.0316668963784141,3.1666896378414098
49,Paper goods and printed materials,Morocco,7,"Los Angeles, CA",0.008493741464768586,0.8493741464768586
49,Paper goods and printed materials,Morocco,8,"New Orleans, LA",0.007334275037813979,0.7334275037813979
49,Paper goods and printed materials,Morocco,9,"Mobile, AL",0.005649743984116392,0.5649743984116392
49,Paper goods and printed materials,Morocco,10,"Houston-Galveston, TX",0.0018304707614835397,0.18304707614835397
49,Paper goods and printed materials,Netherlands,1,"New York City, NY",0.2502889844794826,25.02889844794826
49,Paper goods and printed materials,Netherlands,2,"New Orleans, LA",0.14863745552551855,14.863745552551855
49,Paper goods and printed materials,Netherlands,3,"Chicago, IL",0.13737390369732888,13.737390369732887
49,Paper goods and printed materials,Netherlands,4,"Cleveland, OH",0.11583261603580987,11.583261603580986
49,Paper goods and printed materials,Netherlands,5,"Norfolk, VA",0.1134044683486661,11.34044683486661
49,Paper goods and printed materials,Netherlands,6,"Los Angeles, CA",0.08102240498875987,8.102240498875988
49,Paper goods and printed materials,Netherlands,7,"Philadelphia, PA",0.05895521432645781,5.895521432645781
49,Paper goods and printed materials,Netherlands,8,"Buffalo, NY",0.032851246343389255,3.2851246343389255
49,Paper goods and printed materials,Netherlands,9,"Savannah, GA",0.030949705845736614,3.0949705845736615
49,Paper goods and printed materials,Netherlands,10,"Charleston, SC",0.030684000408850515,3.0684000408850514
49,Paper goods and printed materials,Poland,1,"New York City, NY",0.2878276221813155,28.782762218131552
49,Paper goods and printed materials,Poland,2,"Chicago, IL",0.21054330983638472,21.054330983638472
49,Paper goods and printed materials,Poland,3,"Cleveland, OH",0.1013954451963712,10.13954451963712
49,Paper goods and printed materials,Poland,4,"Baltimore, MD",0.09368145519848392,9.368145519848392
49,Paper goods and printed materials,Poland,5,"Los Angeles, CA",0.07643930965917671,7.643930965917671
49,Paper goods and printed materials,Poland,6,"Miami, FL",0.058592616665808304,5.859261666580831
49,Paper goods and printed materials,Poland,7,"St. Louis, MO",0.04647487578155968,4.6474875781559675
49,Paper goods and printed materials,Poland,8,"New Orleans, LA",0.04453330106201873,4.453330106201872
49,Paper goods and printed materials,Poland,9,"Houston-Galveston, TX",0.042540888942447744,4.2540888942447745
49,Paper goods and printed materials,Poland,10,"Philadelphia, PA",0.03797117547643345,3.797117547643345
49,Paper goods and printed materials,Slovenia,1,"New York City, NY",0.6285751715730025,62.857517157300244
49,Paper goods and printed materials,Slovenia,2,"Charleston, SC",0.19274851478579816,19.274851478579816
49,Paper goods and printed materials,Slovenia,3,"New Orleans, LA",0.07789954327903213,7.789954327903213
49,Paper goods and printed materials,Slovenia,4,"Philadelphia, PA",0.03284578685893705,3.2845786858937047
49,Paper goods and printed materials,Slovenia,5,"Cleveland, OH",0.019502422966095917,1.9502422966095918
49,Paper goods and printed materials,Slovenia,6,"Chicago, IL",0.016963858606702683,1.6963858606702682
49,Paper goods and printed materials,Slovenia,7,"Savannah, GA",0.013826517488834447,1.3826517488834447
49,Paper goods and printed materials,Slovenia,8,"Dallas-Fort Worth, TX",0.010411747960791523,1.0411747960791524
49,Paper goods and printed materials,Slovenia,9,"Los Angeles, CA",0.0047573093129528,0.47573093129528005
49,Paper goods and printed materials,Slovenia,10,"Detroit, MI",0.0024691271678527844,0.24691271678527843
49,Paper goods and printed materials,Spain,1,"New York City, NY",0.48543900146385405,48.543900146385404
49,Paper goods and printed materials,Spain,2,"New Orleans, LA",0.1353091315922474,13.530913159224738
49,Paper goods and printed materials,Spain,3,"Miami, FL",0.12731399446004418,12.731399446004419
49,Paper goods and printed materials,Spain,4,"Chicago, IL",0.06463130578358928,6.4631305783589275
49,Paper goods and printed materials,Spain,5,"Cleveland, OH",0.056776945022081755,5.677694502208175
49,Paper goods and printed materials,Spain,6,"Los Angeles, CA",0.04151424095814696,4.151424095814696
49,Paper goods and printed materials,Spain,7,"Norfolk, VA",0.03568129522823295,3.5681295228232948
49,Paper goods and printed materials,Spain,8,"Baltimore, MD",0.02793430251359464,2.793430251359464
49,Paper goods and printed materials,Spain,9,"Philadelphia, PA",0.015002340293192466,1.5002340293192467
49,Paper goods and printed materials,Spain,10,"Houston-Galveston, TX",0.010397442685016342,1.0397442685016343
49,Paper goods and printed materials,Sri Lanka,1,"St. Louis, MO",0.9763126781634196,97.63126781634196
49,Paper goods and printed materials,Sri Lanka,2,"New York City, NY",0.007455970522447739,0.7455970522447739
49,Paper goods and printed materials,Sri Lanka,3,"Dallas-Fort Worth, TX",0.003338356828649019,0.3338356828649019
49,Paper goods and printed materials,Sri Lanka,4,"Chicago, IL",0.0030783932161858106,0.3078393216185811
49,Paper goods and printed materials,Sri Lanka,5,"San Francisco, CA",0.0021162806200690455,0.21162806200690454
49,Paper goods and printed materials,Sri Lanka,6,"Los Angeles, CA",0.002081533767459935,0.2081533767459935
49,Paper goods and printed materials,Sri Lanka,7,"Cleveland, OH",0.0018375866955440052,0.1837586695544005
49,Paper goods and printed materials,Sri Lanka,8,"Baltimore, MD",0.0014010290474248113,0.14010290474248113
49,Paper goods and printed materials,Sri Lanka,9,"Miami, FL",0.0012415296540665697,0.12415296540665696
49,Paper goods and printed materials,Sri Lanka,10,"Houston-Galveston, TX",0.0011366414847334746,0.11366414847334746
49,Paper goods and printed materials,Switzerland,1,"New York City, NY",0.6788628821994924,67.88628821994924
49,Paper goods and printed materials,Switzerland,2,"New Orleans, LA",0.11077409511398861,11.077409511398862
49,Paper goods and printed materials,Switzerland,3,"Miami, FL",0.08856450677014464,8.856450677014465
49,Paper goods and printed materials,Switzerland,4,"Cleveland, OH",0.03283968931341251,3.283968931341251
49,Paper goods and printed materials,Switzerland,5,"Philadelphia, PA",0.03200316153397717,3.200316153397717
49,Paper goods and printed materials,Switzerland,6,"Dallas-Fort Worth, TX",0.015473093311148283,1.5473093311148283
49,Paper goods and printed materials,Switzerland,7,"Washington, DC",0.01460539644414708,1.460539644414708
49,Paper goods and printed materials,Switzerland,8,"Chicago, IL",0.012839643344695211,1.283964334469521
49,Paper goods and printed materials,Switzerland,9,"Tampa, FL",0.007289759983763632,0.7289759983763632
49,Paper goods and printed materials,Switzerland,10,"Los Angeles, CA",0.006747771985230484,0.6747771985230484
49,Paper goods and printed materials,Taiwan,1,"Los Angeles, CA",0.42389842929378696,42.389842929378695
49,Paper goods and printed materials,Taiwan,2,"Cleveland, OH",0.1639791850410883,16.39791850410883
49,Paper goods and printed materials,Taiwan,3,"Dallas-Fort Worth, TX",0.07281269499476715,7.281269499476715
49,Paper goods and printed materials,Taiwan,4,"Chicago, IL",0.06468866844365716,6.468866844365715
49,Paper goods and printed materials,Taiwan,5,"New York City, NY",0.06435272815122078,6.435272815122079
49,Paper goods and printed materials,Taiwan,6,"San Francisco, CA",0.06357395780209286,6.357395780209287
49,Paper goods and printed materials,Taiwan,7,"Baltimore, MD",0.06141155374075721,6.141155374075721
49,Paper goods and printed materials,Taiwan,8,"Savannah, GA",0.040004071892310575,4.0004071892310575
49,Paper goods and printed materials,Taiwan,9,"Houston-Galveston, TX",0.026653391722541563,2.665339172254156
49,Paper goods and printed materials,Taiwan,10,"Norfolk, VA",0.018625318917777484,1.8625318917777485
49,Paper goods and printed materials,Thailand,1,"New York City, NY",0.3550584556604935,35.50584556604935
49,Paper goods and printed materials,Thailand,2,"Chicago, IL",0.3214260951278251,32.14260951278251
49,Paper goods and printed materials,Thailand,3,"Los Angeles, CA",0.12357306973786567,12.357306973786567
49,Paper goods and printed materials,Thailand,4,"Baltimore, MD",0.04543901201886759,4.543901201886759
49,Paper goods and printed materials,Thailand,5,"Dallas-Fort Worth, TX",0.03880618586144482,3.880618586144482
49,Paper goods and printed materials,Thailand,6,"Cleveland, OH",0.036824263863304986,3.6824263863304987
49,Paper goods and printed materials,Thailand,7,"Miami, FL",0.02830843001798653,2.830843001798653
49,Paper goods and printed materials,Thailand,8,"Houston-Galveston, TX",0.025233302440115603,2.5233302440115604
49,Paper goods and printed materials,Thailand,9,"Savannah, GA",0.013383926033261575,1.3383926033261575
49,Paper goods and printed materials,Thailand,10,"Seattle, WA",0.01194725923883463,1.1947259238834629
49,Paper goods and printed materials,Turkey,1,"New York City, NY",0.42953212889646086,42.95321288964609
49,Paper goods and printed materials,Turkey,2,"Chicago, IL",0.23088577071745087,23.088577071745085
49,Paper goods and printed materials,Turkey,3,"Baltimore, MD",0.13545153533739562,13.545153533739562
49,Paper goods and printed materials,Turkey,4,"Cleveland, OH",0.04723491711864708,4.723491711864708
49,Paper goods and printed materials,Turkey,5,"Savannah, GA",0.04496728799405966,4.496728799405966
49,Paper goods and printed materials,Turkey,6,"Norfolk, VA",0.03397243274084838,3.397243274084838
49,Paper goods and printed materials,Turkey,7,"Los Angeles, CA",0.022092668957230093,2.2092668957230095
49,Paper goods and printed materials,Turkey,8,"New Orleans, LA",0.02133696887306292,2.133696887306292
49,Paper goods and printed materials,Turkey,9,"Miami, FL",0.02100668015051427,2.100668015051427
49,Paper goods and printed materials,Turkey,10,"Washington, DC",0.013519609214330224,1.3519609214330224
49,Paper goods and printed materials,United Kingdom,1,"New York City, NY",0.28706554980386334,28.706554980386333
49,Paper goods and printed materials,United Kingdom,2,"Philadelphia, PA",0.281909954915345,28.190995491534498
49,Paper goods and printed materials,United Kingdom,3,"Chicago, IL",0.17806674422663682,17.806674422663683
49,Paper goods and printed materials,United Kingdom,4,"Los Angeles, CA",0.05271714938389085,5.271714938389085
49,Paper goods and printed materials,United Kingdom,5,"New Orleans, LA",0.04481227375102651,4.481227375102651
49,Paper goods and printed materials,United Kingdom,6,"Cleveland, OH",0.041696602926004474,4.169660292600447
49,Paper goods and printed materials,United Kingdom,7,"Norfolk, VA",0.03608132639351087,3.6081326393510866
49,Paper goods and printed materials,United Kingdom,8,"Baltimore, MD",0.03285723473500007,3.2857234735000067
49,Paper goods and printed materials,United Kingdom,9,"Tampa, FL",0.028574496757987813,2.8574496757987813
49,Paper goods and printed materials,United Kingdom,10,"Savannah, GA",0.016218667106734225,1.6218667106734226
49,Paper goods and printed materials,Venezuela,1,"Miami, FL",0.4901399394963174,49.01399394963174
49,Paper goods and printed materials,Venezuela,2,"Savannah, GA",0.31492914181425935,31.492914181425935
49,Paper goods and printed materials,Venezuela,3,"Los Angeles, CA",0.13595792634460743,13.595792634460743
49,Paper goods and printed materials,Venezuela,4,"Cleveland, OH",0.045394706977166466,4.539470697716647
49,Paper goods and printed materials,Venezuela,5,"New York City, NY",0.013314780287164575,1.3314780287164576
49,Paper goods and printed materials,Venezuela,6,"Houston-Galveston, TX",0.0002635050804847781,0.02635050804847781
49,Paper goods and printed materials,Vietnam,1,"Los Angeles, CA",0.3865001181867864,38.65001181867864
49,Paper goods and printed materials,Vietnam,2,"St. Louis, MO",0.3742975498677259,37.42975498677259
49,Paper goods and printed materials,Vietnam,3,"New York City, NY",0.09572029933268097,9.572029933268098
49,Paper goods and printed materials,Vietnam,4,"Boston, MA",0.03150795169399841,3.150795169399841
49,Paper goods and printed materials,Vietnam,5,"Chicago, IL",0.031220356582687018,3.1220356582687017
49,Paper goods and printed materials,Vietnam,6,"Cleveland, OH",0.024536057840521715,2.4536057840521717
49,Paper goods and printed materials,Vietnam,7,"Savannah, GA",0.017904230171891265,1.7904230171891264
49,Paper goods and printed materials,Vietnam,8,"Norfolk, VA",0.013773163300579113,1.3773163300579114
49,Paper goods and printed materials,Vietnam,9,"Seattle, WA",0.013036450412453878,1.3036450412453877
49,Paper goods and printed materials,Vietnam,10,"Philadelphia, PA",0.01150382261067533,1.150382261067533
61,Apparel and textiles,Bangladesh,1,"New York City, NY",0.3341282493476083,33.412824934760835
61,Apparel and textiles,Bangladesh,2,"Los Angeles, CA",0.24642918371112355,24.642918371112355
61,Apparel and textiles,Bangladesh,3,"Savannah, GA",0.2007611632750475,20.07611632750475
61,Apparel and textiles,Bangladesh,4,"Cleveland, OH",0.04964843398292623,4.964843398292623
61,Apparel and textiles,Bangladesh,5,"Wilmington, NC",0.042792344854461525,4.279234485446152
61,Apparel and textiles,Bangladesh,6,"Charleston, SC",0.0331906168326913,3.3190616832691298
61,Apparel and textiles,Bangladesh,7,"Norfolk, VA",0.02918769095549931,2.9187690955499312
61,Apparel and textiles,Bangladesh,8,"Seattle, WA",0.023605672552498968,2.360567255249897
61,Apparel and textiles,Bangladesh,9,"Tampa, FL",0.021997808326612397,2.1997808326612396
61,Apparel and textiles,Bangladesh,10,"Chicago, IL",0.018258836161530873,1.8258836161530874
61,Apparel and textiles,Burma,1,"New York City, NY",0.26333275879069096,26.333275879069095
61,Apparel and textiles,Burma,2,"Los Angeles, CA",0.19798807757749204,19.798807757749202
61,Apparel and textiles,Burma,3,"Savannah, GA",0.14590929204430542,14.590929204430541
61,Apparel and textiles,Burma,4,"Chicago, IL",0.10274305125953959,10.274305125953958
61,Apparel and textiles,Burma,5,"Philadelphia, PA",0.10260135962159801,10.2601359621598
61,Apparel and textiles,Burma,6,"New Orleans, LA",0.07180170146207074,7.1801701462070735
61,Apparel and textiles,Burma,7,"Seattle, WA",0.04941080835384758,4.941080835384757
61,Apparel and textiles,Burma,8,"Charleston, SC",0.02383032542475159,2.383032542475159
61,Apparel and textiles,Burma,9,"Cleveland, OH",0.022619520229006127,2.261952022900613
61,Apparel and textiles,Burma,10,"Norfolk, VA",0.019763105236698067,1.9763105236698066
61,Apparel and textiles,Cambodia,1,"Los Angeles, CA",0.550524598458295,55.0524598458295
61,Apparel and textiles,Cambodia,2,"New York City, NY",0.1256481004097746,12.56481004097746
61,Apparel and textiles,Cambodia,3,"Savannah, GA",0.11919661529550735,11.919661529550735
61,Apparel and textiles,Cambodia,4,"Seattle, WA",0.051698556183211154,5.169855618321115
61,Apparel and textiles,Cambodia,5,"Cleveland, OH",0.044590819325897285,4.459081932589728
61,Apparel and textiles,Cambodia,6,"Chicago, IL",0.03450226581502228,3.4502265815022284
61,Apparel and textiles,Cambodia,7,"Charleston, SC",0.03069873031026174,3.069873031026174
61,Apparel and textiles,Cambodia,8,"Wilmington, NC",0.023202433478672548,2.3202433478672546
61,Apparel and textiles,Cambodia,9,"Philadelphia, PA",0.010929764417739416,1.0929764417739416
61,Apparel and textiles,Cambodia,10,"Norfolk, VA",0.009008116305618643,0.9008116305618643
61,Apparel and textiles,Canada,1,"Ogdensburg, NY",0.3782466985192545,37.82466985192545
61,Apparel and textiles,Canada,2,"Buffalo, NY",0.32496420089852884,32.49642008985288
61,Apparel and textiles,Canada,3,"Detroit, MI",0.10419224719577518,10.419224719577517
61,Apparel and textiles,Canada,4,"Seattle, WA",0.09653840382332367,9.653840382332367
61,Apparel and textiles,Canada,5,"Cleveland, OH",0.037653766225083214,3.7653766225083216
61,Apparel and textiles,Canada,6,"New Orleans, LA",0.018176114626601878,1.8176114626601878
61,Apparel and textiles,Canada,7,"St. Albans, VT",0.013736190639135564,1.3736190639135564
61,Apparel and textiles,Canada,8,"Portland, ME",0.012529499220410785,1.2529499220410785
61,Apparel and textiles,Canada,9,"Pembina, ND",0.008253235861826726,0.8253235861826725
61,Apparel and textiles,Canada,10,"Tampa, FL",0.005709642990059659,0.5709642990059659
61,Apparel and textiles,China,1,"Los Angeles, CA",0.5963799265502161,59.63799265502161
61,Apparel and textiles,China,2,"New York City, NY",0.17858845139317417,17.858845139317417
61,Apparel and textiles,China,3,"Savannah, GA",0.04831120014236517,4.831120014236516
61,Apparel and textiles,China,4,"Chicago, IL",0.043974303288551064,4.397430328855107
61,Apparel and textiles,China,5,"Cleveland, OH",0.033320642209031276,3.3320642209031277
61,Apparel and textiles,China,6,"Seattle, WA",0.03110434102207599,3.110434102207599
61,Apparel and textiles,China,7,"New Orleans, LA",0.02405171530013246,2.405171530013246
61,Apparel and textiles,China,8,"Norfolk, VA",0.016342306731777896,1.6342306731777896
61,Apparel and textiles,China,9,"Charleston, SC",0.015933971407491743,1.5933971407491743
61,Apparel and textiles,China,10,"San Francisco, CA",0.011993141955184179,1.199314195518418
61,Apparel and textiles,Colombia,1,"Miami, FL",0.6399199871137174,63.99199871137174
61,Apparel and textiles,Colombia,2,"Cleveland, OH",0.058037537952827026,5.803753795282702
61,Apparel and textiles,Colombia,3,"Los Angeles, CA",0.05642515555584363,5.642515555584363
61,Apparel and textiles,Colombia,4,"New York City, NY",0.05389992577604005,5.389992577604005
61,Apparel and textiles,Colombia,5,"Chicago, IL",0.04617239494513254,4.617239494513254
61,Apparel and textiles,Colombia,6,"Charleston, SC",0.04282619766321674,4.282619766321674
61,Apparel and textiles,Colombia,7,"Philadelphia, PA",0.03352660479006447,3.3526604790064467
61,Apparel and textiles,Colombia,8,"Savannah, GA",0.028572669609377186,2.857266960937719
61,Apparel and textiles,Colombia,9,"San Francisco, CA",0.025715583524702813,2.5715583524702814
61,Apparel and textiles,Colombia,10,"Wilmington, NC",0.014903943069078024,1.4903943069078025
61,Apparel and textiles,Dominican Republic,1,"Miami, FL",0.5871573956408228,58.715739564082284
61,Apparel and textiles,Dominican Republic,2,"Wilmington, NC",0.22920390739706484,22.920390739706484
61,Apparel and textiles,Dominican Republic,3,"New Orleans, LA",0.09313577885548624,9.313577885548623
61,Apparel and textiles,Dominican Republic,4,"Cleveland, OH",0.05002175711522704,5.002175711522704
61,Apparel and textiles,Dominican Republic,5,"Houston-Galveston, TX",0.019897034909776606,1.9897034909776605
61,Apparel and textiles,Dominican Republic,6,"Los Angeles, CA",0.008483514428119718,0.8483514428119718
61,Apparel and textiles,Dominican Republic,7,"New York City, NY",0.004489220434905812,0.44892204349058124
61,Apparel and textiles,Dominican Republic,8,"Charleston, SC",0.0037292890502841044,0.3729289050284104
61,Apparel and textiles,Dominican Republic,9,"Tampa, FL",0.00288162946130111,0.288162946130111
61,Apparel and textiles,Dominican Republic,10,"San Diego, CA",0.0010004727070118374,0.10004727070118374
61,Apparel and textiles,Egypt,1,"New York City, NY",0.5491325994565576,54.91325994565576
61,Apparel and textiles,Egypt,2,"Savannah, GA",0.18746428736927923,18.74642873692792
61,Apparel and textiles,Egypt,3,"Los Angeles, CA",0.05617016704855113,5.6170167048551125
61,Apparel and textiles,Egypt,4,"Norfolk, VA",0.04918389609474562,4.918389609474562
61,Apparel and textiles,Egypt,5,"Charleston, SC",0.048705404884797986,4.870540488479799
61,Apparel and textiles,Egypt,6,"Houston-Galveston, TX",0.03683721775611706,3.683721775611706
61,Apparel and textiles,Egypt,7,"Cleveland, OH",0.03063850603831287,3.063850603831287
61,Apparel and textiles,Egypt,8,"Seattle, WA",0.016679796442311004,1.6679796442311003
61,Apparel and textiles,Egypt,9,"Chicago, IL",0.016467574086369997,1.6467574086369996
61,Apparel and textiles,Egypt,10,"Miami, FL",0.00872055082295749,0.8720550822957489
61,Apparel and textiles,El Salvador,1,"Miami, FL",0.5605514754102462,56.05514754102462
61,Apparel and textiles,El Salvador,2,"Mobile, AL",0.2666140341253659,26.66140341253659
61,Apparel and textiles,El Salvador,3,"Los Angeles, CA",0.04521671700614304,4.521671700614304
61,Apparel and textiles,El Salvador,4,"Wilmington, NC",0.03595167306840452,3.595167306840452
61,Apparel and textiles,El Salvador,5,"Tampa, FL",0.02450319096184909,2.4503190961849093
61,Apparel and textiles,El Salvador,6,"Houston-Galveston, TX",0.02411007172021393,2.4110071720213933
61,Apparel and textiles,El Salvador,7,"Philadelphia, PA",0.01439487032759146,1.439487032759146
61,Apparel and textiles,El Salvador,8,"Charleston, SC",0.011094753124967017,1.1094753124967016
61,Apparel and textiles,El Salvador,9,"Cleveland, OH",0.009128434395643191,0.9128434395643191
61,Apparel and textiles,El Salvador,10,"New York City, NY",0.008434779859575576,0.8434779859575575
61,Apparel and textiles,Ethiopia,1,"Savannah, GA",0.4565547267307222,45.655472673072225
61,Apparel and textiles,Ethiopia,2,"Charleston, SC",0.32976590225299174,32.97659022529918
61,Apparel and textiles,Ethiopia,3,"New York City, NY",0.09758690253338359,9.75869025333836
61,Apparel and textiles,Ethiopia,4,"Chicago, IL",0.049712626023348486,4.971262602334849
61,Apparel and textiles,Ethiopia,5,"Los Angeles, CA",0.03362626423322149,3.3626264233221486
61,Apparel and textiles,Ethiopia,6,"Houston-Galveston, TX",0.01220538910082712,1.220538910082712
61,Apparel and textiles,Ethiopia,7,"Philadelphia, PA",0.006749576746468503,0.6749576746468503
61,Apparel and textiles,Ethiopia,8,"Seattle, WA",0.006355610681182357,0.6355610681182358
61,Apparel and textiles,Ethiopia,9,"Norfolk, VA",0.003774217078132183,0.37742170781321827
61,Apparel and textiles,Ethiopia,10,"San Francisco, CA",0.003668784619722334,0.3668784619722334
61,Apparel and textiles,Guatemala,1,"Miami, FL",0.5058220563243634,50.58220563243634
61,Apparel and textiles,Guatemala,2,"Los Angeles, CA",0.13073896035072843,13.073896035072844
61,Apparel and textiles,Guatemala,3,"Houston-Galveston, TX",0.07596346932258746,7.596346932258746
61,Apparel and textiles,Guatemala,4,"Wilmington, NC",0.0728172478716352,7.28172478716352
61,Apparel and textiles,Guatemala,5,"Norfolk, VA",0.056995158036784614,5.6995158036784614
61,Apparel and textiles,Guatemala,6,"Tampa, FL",0.05335588617533527,5.335588617533527
61,Apparel and textiles,Guatemala,7,"Mobile, AL",0.04622309972133894,4.622309972133894
61,Apparel and textiles,Guatemala,8,"Philadelphia, PA",0.031451652884117734,3.1451652884117736
61,Apparel and textiles,Guatemala,9,"Cleveland, OH",0.016283039294245166,1.6283039294245165
61,Apparel and textiles,Guatemala,10,"Savannah, GA",0.010349430018863804,1.0349430018863803
61,Apparel and textiles,Honduras,1,"Miami, FL",0.42483077308204165,42.483077308204166
61,Apparel and textiles,Honduras,2,"Wilmington, NC",0.18374836888492765,18.374836888492766
61,Apparel and textiles,Honduras,3,"Tampa, FL",0.13892355675357101,13.892355675357102
61,Apparel and textiles,Honduras,4,"Mobile, AL",0.10991845090746351,10.99184509074635
61,Apparel and textiles,Honduras,5,"Houston-Galveston, TX",0.07831432264921287,7.831432264921287
61,Apparel and textiles,Honduras,6,"Charleston, SC",0.029770264936777636,2.9770264936777635
61,Apparel and textiles,Honduras,7,"Los Angeles, CA",0.01946312674953258,1.946312674953258
61,Apparel and textiles,Honduras,8,"Philadelphia, PA",0.00905923624147028,0.905923624147028
61,Apparel and textiles,Honduras,9,"Norfolk, VA",0.0030304298586740944,0.3030429858674094
61,Apparel and textiles,Honduras,10,"New York City, NY",0.0029414699363286404,0.29414699363286406
61,Apparel and textiles,India,1,"New York City, NY",0.3843726559614599,38.43726559614599
61,Apparel and textiles,India,2,"Savannah, GA",0.2281673180322953,22.81673180322953
61,Apparel and textiles,India,3,"Los Angeles, CA",0.11411228963932747,11.411228963932746
61,Apparel and textiles,India,4,"Charleston, SC",0.07505340801933671,7.505340801933672
61,Apparel and textiles,India,5,"Cleveland, OH",0.06694424396072697,6.694424396072697
61,Apparel and textiles,India,6,"Norfolk, VA",0.057319070799815484,5.731907079981548
61,Apparel and textiles,India,7,"Chicago, IL",0.026819760544623775,2.6819760544623774
61,Apparel and textiles,India,8,"Seattle, WA",0.019157051361452397,1.9157051361452397
61,Apparel and textiles,India,9,"Houston-Galveston, TX",0.015606206195012795,1.5606206195012795
61,Apparel and textiles,India,10,"New Orleans, LA",0.012447995485949064,1.2447995485949064
61,Apparel and textiles,Indonesia,1,"Los Angeles, CA",0.5143334491621945,51.43334491621945
61,Apparel and textiles,Indonesia,2,"New York City, NY",0.1629284402360803,16.29284402360803
61,Apparel and textiles,Indonesia,3,"Seattle, WA",0.09400949282048322,9.400949282048323
61,Apparel and textiles,Indonesia,4,"Savannah, GA",0.08373993198774791,8.37399319877479
61,Apparel and textiles,Indonesia,5,"Cleveland, OH",0.04842730774005622,4.842730774005622
61,Apparel and textiles,Indonesia,6,"Chicago, IL",0.029897045489723228,2.989704548972323
61,Apparel and textiles,Indonesia,7,"Norfolk, VA",0.029707508069375197,2.9707508069375197
61,Apparel and textiles,Indonesia,8,"Charleston, SC",0.018259024828713468,1.8259024828713468
61,Apparel and textiles,Indonesia,9,"Houston-Galveston, TX",0.011007626432375529,1.1007626432375528
61,Apparel and textiles,Indonesia,10,"New Orleans, LA",0.00769017323325037,0.769017323325037
61,Apparel and textiles,Italy,1,"New York City, NY",0.6670385497370621,66.70385497370621
61,Apparel and textiles,Italy,2,"New Orleans, LA",0.09676757242689144,9.676757242689144
61,Apparel and textiles,Italy,3,"Cleveland, OH",0.08270563337880303,8.270563337880303
61,Apparel and textiles,Italy,4,"Los Angeles, CA",0.0772761928762261,7.72761928762261
61,Apparel and textiles,Italy,5,"Miami, FL",0.023001895390327116,2.3001895390327114
61,Apparel and textiles,Italy,6,"Savannah, GA",0.018234801508338498,1.8234801508338498
61,Apparel and textiles,Italy,7,"Philadelphia, PA",0.01295597699048093,1.2955976990480929
61,Apparel and textiles,Italy,8,"Dallas-Fort Worth, TX",0.009783565912635133,0.9783565912635134
61,Apparel and textiles,Italy,9,"Chicago, IL",0.007418708217206583,0.7418708217206583
61,Apparel and textiles,Italy,10,"Wilmington, NC",0.004817103562028925,0.4817103562028925
61,Apparel and textiles,Jordan,1,"New York City, NY",0.39635851303681413,39.63585130368141
61,Apparel and textiles,Jordan,2,"Savannah, GA",0.3432888055895079,34.32888055895079
61,Apparel and textiles,Jordan,3,"Charleston, SC",0.06710048232162714,6.710048232162714
61,Apparel and textiles,Jordan,4,"Los Angeles, CA",0.06540981159941099,6.540981159941099
61,Apparel and textiles,Jordan,5,"Norfolk, VA",0.04323947485364015,4.323947485364015
